Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
HENAN SPLENDOR SCTC.'A',CN:SFG,9/29/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Splendor Science and Technology 'A'
HENAN TONG-DA CABLE 'A',CN:TDA,3/3/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Tong-Da Cable 'A'
HENAN TONGLI CEMENT 'A',CN:LUO,3/19/1999,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Tongli Cement 'A'
HENAN YUNENG HDG.'A',CN:HEA,1/22/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Yuneng Holdings 'A'
HENGDIAN GP.DMEGC MGN. 'A',CN:HDM,8/2/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hengdian Group Dmegc Magnetics 'A'
HENGLI INDL.DEV.GP.'A',CN:YUY,11/7/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hengli Industrial Development Group 'A'
HICONICS DRIVE TECH.'A',CN:DRI,1/20/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hiconics Drive Technology 'A'
HISENSE KELON ELECT.HDG. 'A',CN:GKE,7/13/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hisense Kelon Electrical Holdings 'A'
HONGBO 'A',CN:FHB,5/8/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hongbo 'A'
HONGRUN CON.GP. 'A',CN:HGN,8/16/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hongrun Construction Group 'A'
HUAFU TOP DYED MELANGE YARN 'A',CN:AFT,4/27/2005,10Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huafu Top Dyed Melange Yarn 'A'
HUAMEI HOLDING (ZHEJ.) 'A',CN:COQ,8/30/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huamei Holding (Zhejiang) 'A'
HUASI HOLDING 'A',CN:HGD,11/2/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huasi Holding 'A'
HUATIAN HOTEL GP.'A',CN:HNH,8/8/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huatian Hotel Group 'A'
HUBEI BCAST.AND TV INFO. NET.'A',CN:WPL,12/10/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Broadcasting and Television Information Network 'A'
HUBEI CEN.NET.TECH.'A',CN:HCN,12/31/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Century Network Technology 'A'
HUBEI DINGLONG CHM.'A',CN:HDR,2/11/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Dinglong Chemical 'A'
HUBEI FUXING SCTC.'A',CN:HHA,6/18/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Fuxing Science and Technology 'A'
HUBEI GOLDEN RING 'A',CN:HBG,10/16/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Golden Ring 'A'
HUBEI HUACHANGDA INTEL. EQUP.'A',CN:HIE,12/16/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Huachangda Intelligent Equipement 'A'
HUBEI KAILONG CHM.GP.'A',CN:KLC,12/9/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Kailong Chemical Group 'A'
HUBEI SNE.INTEL.CNEQ.'A',CN:NEW,11/15/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei SNE Intelligent Cneq 'A'
HUBEI YIHUA CHM.IND.'A',CN:HUB,8/15/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Yihua Chemical Industry 'A'
HUIZHOU SPEED WIRELESS TECHNOLOGY 'A',CN:EZA,6/8/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huizhou Speed Wireless Technology 'A'
HULUDAO ZINC IND. 'A',CN:HZI,6/26/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huludao Zinc Industry 'A'
HUNAN CHINA SUN PHARM. MCH.'A',CN:HCS,5/11/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan China Sun Pharmaceutical Machinery 'A'
HUNAN CNGO.HVLG.SWGR.GP. 'A',CN:HVS,7/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Cngo High Voltage SWGR Group 'A'
HUNAN DEV.GP.'A',CN:HJI,5/22/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Development Group 'A'
HUNAN FRIENDSHIP & APO. COML.'A',CN:YRM,7/17/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Friendship and Apollo Commercial 'A'
HUNAN GOLD 'A',CN:CMG,8/16/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Gold 'A'
HUNAN JINGFENG PHARM.'A',CN:HPM,2/3/1999,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Jingfeng Pharmaceutical 'A'
HUNAN KAIMEITE GASES 'A',CN:HKI,2/18/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Kaimeite Gases 'A'
HUNAN NANLING IND. EXPLV.MATS. 'A',CN:HNI,12/22/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Nanling Industry Explosives Materials 'A'
HUNAN TANGEL PBL.'A',CN:TNP,12/15/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Tangel Publishing 'A'
HUNAN YONKER ENP.'A',CN:YON,3/8/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Yonker Environmental Protection 'A'
INFOTMIC 'A',CN:HTI,12/17/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Infotmic 'A'
INGENIOUS ENE CARBON NEW MATERIALS 'A',CN:SPD,5/18/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ingenious ENE Carbon New Materials 'A'
INMONG.YN.XG.ENERGY 'A',CN:NMY,1/31/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Inner Mongolia Yuan Xing Energy 'A'
INNER MOI.FURUI MED.SCI. 'A',CN:XOS,1/20/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Inner MOI Furui Medical Science 'A'
INNER MOI.HTMS.DGRT. GRIG.'A',CN:DFD,9/27/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Inner MOI HTMS Drought-Resistance Grig 'A'
INNER MOI.XINGYE MNG.'A',CN:CDB,8/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Inner MOI Xingye Mining 'A'
INTEGRATED ELT.SYS.LAB 'A',CN:IES,1/22/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Integrated Electronic Systems Lab 'A'
INVENGO INFO.TECH.'A',CN:YUA,8/21/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Invengo Information Technology 'A'
JIAJIA FOODSTUFF GP.'A',CN:JFD,1/6/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiajia Foodstuff Group 'A'
JIANGMEN IDEAR HANYU ELECTRICAL 'A',CN:QDF,10/30/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangmen Idear Hanyu Electrical 'A'
JIANGMEN QUANTUM HI-TECH BIOLOGICAL 'A',CN:QHT,12/22/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangmen Quantum Hi-Tech Biological 'A'
JIANGMEN SUG.CANE CHM. FAC.(GP.) 'A',CN:JSC,9/7/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangmen Sugar Cane Chemical Factory (Group) 'A'
JIANGNAN MOULD & PLASTIC TECH. 'A',CN:JMT,2/28/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangnan Mould and Plastic Technology 'A'
JIANGSU ALCHA ALUM.'A',CN:JCH,8/21/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Alcha Aluminium 'A'
JIANGSU AOYANG TECH.'A',CN:JAO,9/21/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Aoyang Technology 'A'
JIANGSU ASPAC.LT.ALLOY TECH.'A',CN:JAP,1/18/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Asia Pacific Light Alloy Technology 'A'
JIANGSU AUCKSUN 'A',CN:JAM,6/5/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Aucksun 'A'
JIANGSU CHANGHAI CPST. MATS.'A',CN:JCM,3/29/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Changhai Composite Materials 'A'
JIANGSU DAGANG 'A',CN:JDA,11/16/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Dagang 'A'
JIANGSU DEWEI ADVANCED MATERIALS 'A',CN:XUS,6/1/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Dewei Advanced Materials 'A'
JIANGSU FENGDONG THM. TECH.'A',CN:THG,12/31/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Fengdong Thermal Technology 'A'
JIANGSU GUOTAI INTL.GP. 'A',CN:JGU,12/8/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Guotai International Group 'A'
JIANGSU HUACHANG CHM.'A',CN:JDF,9/25/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Huachang Chemical 'A'
JIANGSU HUAXICUN 'A',CN:JHU,8/10/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Huaxicun 'A'
JIANGSU JIN TONG LING FLUID MCH.TECH.'A',CN:JJS,6/25/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Jin Tong Ling Fluid Machinery Technology 'A'
JIANGSU NHWA PHARM.'A',CN:JNH,7/23/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Nhwa Pharmaceutical 'A'
JIANGSU NONGHUA INTEL. AGRIC.TECH.'A',CN:JIE,8/18/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Nonghua Intelligent Agriculture Technology 'A'
JIANGSU SHUANGXING COLOR PLAST.NEW MATS.'A',CN:JSB,6/2/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Shuangxing Color Plastic New Materials 'A'
JIANGSU SIHUAN BIOENG. 'A',CN:KSI,9/8/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Sihuan Bioengineering 'A'
JIANGSU TRSP.RESH.INST. 'A',CN:JTR,1/10/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Transportation Research Institute 'A'
JIANGSU WELLE ENV.'A',CN:WLE,3/16/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Welle Environmental 'A'
JIANGSU XIUQIANG GLASSWORK 'A',CN:LSS,1/13/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Xiuqiang Glasswork 'A'
JIANGSU YINHE ELTN.'A',CN:YIE,12/7/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Yinhe Electronics 'A'
JIANGSU YOULI INV.HLDG. 'A',CN:CST,11/28/1995,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Youli Investment Holding 'A'
JIANGSU ZHONGCHAO CABLE 'A',CN:JZC,9/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Zhongchao Cable 'A'
JIANGSU ZHONGTAI BDG. STL.STRUCD.'A',CN:JZB,3/9/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Zhongtai Bridge Steel Structured 'A'
JIANGXI FUSHINE PHARM. 'A',CN:JFP,12/22/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Fushine Pharmaceutical 'A'
JIANGXI SANCHUAN WATER METER 'A',CN:JWM,3/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Sanchuan Water Meter 'A'
JIANXIN MINING 'A',CN:FCR,1/21/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jianxin Mining 'A'
JIG.WUJIANG CHIN.ETN. SILK MARKET 'A',CN:WUS,5/29/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Wujiang China Eastern Silk Market 'A'
JILIN CHM.FIBRE 'A',CN:JLN,8/6/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Chemical Fibre 'A'
JILIN GPRO TTM.IND.'A',CN:JIL,12/15/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Gpro Titanium Industry 'A'
JILIN LIYUAN ALMN.JST. 'A',CN:JLA,11/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Liyuan Aluminum Joint Stock 'A'
JILIN PWR.SHARE 'A',CN:PCJ,9/26/2002,13Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Power Share 'A'
JILIN YONGDA GROUP 'A',CN:JYO,10/18/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Yongda Group 'A'
JILIN ZIXIN PHARM.INDL. 'A',CN:JZI,3/2/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Zixin Pharmaceutical Industrial 'A'
JINGWEI TEXTILE MACH.'A',CN:JNT,12/10/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jingwei Textile Machine 'A'
JINHE BIOTECHNOLOGY 'A',CN:JGH,7/13/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinhe Biotechnology 'A'
JINLING PHARM. 'A',CN:JPC,11/18/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinling Pharmaceutical 'A'
JINYUAN CEMENT 'A',CN:JLI,12/15/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinyuan Cement 'A'
JINZHOU CIHANG GROUP 'A',CN:GUM,4/25/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinzhou Cihang Group 'A'
JOLYWOOD SZH.SUNWATT 'A',CN:JSS,9/12/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jolywood SZH Sunwatt 'A'
JPMF GUANGDONG 'A',CN:JMF,7/15/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,JP Morgan Fleming Guangdong 'A'
JS CORRUGATING MCH.'A',CN:UJL,6/26/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,JS Corrugating Machinery 'A'
JULI SLING 'A',CN:JUL,1/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Juli Sling 'A'
KAISER (CHINA) HLDG.'A',CN:KCH,6/8/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kaiser (China) Holding 'A'
KEE EVER BRT.DEC.TECH. 'A',CN:KEB,8/31/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kee Ever Bright Decorative Technology 'A'
KEMEN NOODLE MNFG.'A',CN:KEM,3/16/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kemen Noodle Manufacturing 'A'
KINGDREAM PUBLIC 'A',CN:KGP,11/26/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kingdream Public 'A'
KINGSIGNAL TECH.'A',CN:KSG,8/18/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kingsignal Technology 'A'
KONKA GROUP 'A',CN:KOE,3/27/1992,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Konka Group 'A'
KUANGDA TECH.GP.'A',CN:JKA,12/7/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kuangda Technology Group 'A'
KUNMING LONGJIN PHARM. 'A',CN:KLP,3/24/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kunming Longjin Pharmaceutical 'A'
KUNMING YUNNEI PWR. 'A',CN:KYP,4/15/1999,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kunming Yunnei Power 'A'
KYLAND TECHNOLOGY 'A',CN:KYL,9/27/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kyland Technology 'A'
LANZHOU FOCI PHARM.'A',CN:LFP,12/22/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lanzhou Foci Pharmaceutical 'A'
LEAGUER STOCK 'A',CN:HUA,1/3/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Leaguer Stock 'A'
LEDMAN OPTOELECTRONIC 'A',CN:LMN,1/13/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ledman Optoelectronic 'A'
LIDA OPTICAL & ELT.'A',CN:LOE,12/3/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lida Optical and Electronic 'A'
LIER CHEMICAL 'A',CN:LCC,7/8/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lier Chemical 'A'
LIJIANG YULONG TOURISM 'A',CN:LYT,8/25/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lijiang Yulong Tourism 'A'
LINZHOU HEAVY MCH.GP.'A',CN:HMG,1/11/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Linzhou Heavy Machinery Group 'A'
LIVZON PHARM.GROUP 'A',CN:ZSL,10/28/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Livzon Pharmaceutical Group 'A'
LONGXING CHEMICAL STOCK 'A',CN:LCM,7/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Longxing Chemical Stock 'A'
LONKEY INDL.GUANGZHOU 'A',CN:LIG,11/8/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lonkey Industrial Guangzhou 'A'
LU THAI TEX. 'A',CN:LTJ,12/25/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lu Thai Textile 'A'
LUONIUSHAN 'A',CN:HAA,6/11/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luoniushan 'A'
LUOYANG LONGHUA HEAT TFER.& EN.CVT.'A',CN:LLH,9/16/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luoyang Longhua Heat Transfer and Energy Conservation 'A'
LUXI CHEMICAL GROUP 'A',CN:HLC,8/7/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luxi Chemical Group 'A'
LUYAN FUJIAN PHARMA 'A',CN:LYN,2/18/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luyan Fujian Pharma 'A'
MAOYE LOGISTICS 'A',CN:HLL,12/18/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Maoye Logistics 'A'
MASTERWORK MACHINERY 'A',CN:MMW,3/29/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Masterwork Machinery 'A'
MCC MEILI PAPER IND.'A',CN:NMP,6/9/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,MCC Meili Paper Industry 'A'
MESNAC 'A',CN:QMC,10/18/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Mesnac 'A'
MIG UNMOBI TECH.'A',CN:MIG,7/12/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,MIG Unmobi Technology 'A'
MIRACLE AUTOMATION ENGR. 'A',CN:JML,6/29/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Miracle Automation Engineering 'A'
MOTIC (XIAMEN) ELEC.GP. 'A',CN:MOT,7/26/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Motic (Xiamen) Electric Group 'A'
MYHOME RLST.DEV.GP.'A',CN:KHM,12/5/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Myhome Real Estate Development Group 'A'
NANFENG VENTILATOR 'A',CN:NVE,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanfeng Ventilator 'A'
NANHUA BIO-MEDICINE 'A',CN:HHM,12/8/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanhua Bio-Medicine 'A'
NANJING ESTUN ATMTN.'A',CN:NEA,3/20/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Estun Automation 'A'
NANJING QUANXIN CAB. TECH.'A',CN:QCT,4/22/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Quanxin Cable Technology 'A'
NANJING REDSUN 'A',CN:NTC,10/28/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Redsun 'A'
NANJING SCIYON ATMTN.GP. 'A',CN:NKE,3/31/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Sciyon Automation Group 'A'
NANJING XINLIAN ELTN.'A',CN:NXE,2/11/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Xinlian Electronics 'A'
NANNING BALING TECH.'A',CN:NBT,11/11/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanning Baling Technology 'A'
NANTONG FUJITSU MICROELS.'A',CN:NFM,8/16/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nantong Fujitsu Microelectronics 'A'
NANTONG JNH.CAPACIT.'A',CN:NJC,9/29/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nantong Jianghai Capacitor 'A'
NANXING FRTR.MCH.& EQU. 'A',CN:UAQ,5/27/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanxing Furniture Machinery and Equipment 'A'
NATIONZ TECHNOLOGIES 'A',CN:NAT,4/30/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nationz Technologies 'A'
NAVTECH 'A',CN:NVT,5/14/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Navtech 'A'
NET263 'A',CN:NTT,9/8/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,NET263 'A'
NEWCAPEC ELTN.'A',CN:ZBN,7/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Newcapec Electronics 'A'
NINGBO DAVID MED.DVC.'A',CN:DVE,5/8/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo David Medical Device 'A'
NINGBO HUAXIANG ELT.'A',CN:NHE,6/3/2005,10Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Huaxiang Electronic 'A'
NINGBO LGG.ENVM.AND EN. TECH.'A',CN:NIF,12/18/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Ligong Environment and Energy Technology 'A'
NINGBO MEDICALSYSTEM BIOTECH.'A',CN:NMB,4/22/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Medicalsystem Biotechnology 'A'
NINGBO TECH-BANK 'A',CN:NTB,4/3/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Technology-Bank 'A'
NORINCO INTL.COOPN.'A',CN:SXI,6/5/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Norinco International Cooperation 'A'
OCEAN'S KING LTG.SCTC. 'A',CN:QOP,11/4/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ocean's King Lighting Science and Technology 'A'
PKU HEALTHCARE 'A',CN:SOS,6/16/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,PKU Healthcare 'A'
PORTON FINE CHEMICALS 'A',CN:PRF,1/29/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Porton Fine Chemicals 'A'
PUBANG LND.ARCHI.'A',CN:PBA,3/16/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Pubang LND Architecture 'A'
PURE PEARL GROUP 'A',CN:ZSP,9/25/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Pure Pearl Group 'A'
PUYANG REFRAC.GROUP 'A',CN:PUR,4/25/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Puyang Refractories Group 'A'
QDO.HNGH.ZHONGSHENG GP. 'A',CN:QEE,4/26/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,QDO HNGH Zhongsheng Group 'A'
QIMING INFORMATION TECH. 'A',CN:QIM,5/9/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qiming Information Technology 'A'
QINGDAO EASTSOFT COMM. TECH.'A',CN:QEC,2/22/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Eastsoft Communication Technology 'A'
QINGDAO ET.STL.TWR.STK. 'A',CN:QES,2/11/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao East Steel Tower Stock 'A'
QINGDAO GON TECH.'A',CN:QGT,6/30/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao GON Technology 'A'
QINGDAO HAILI METAL ONE 'A',CN:QHM,1/10/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Haili Metal One 'A'
QINGDAO KGKG.APPD. CHEMY.'A',CN:QKA,12/15/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Kingking Applied Chemistry 'A'
QINGHAI HUZHU BARLEY WINE 'A',CN:QZG,12/22/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qinghai Huzhu Barley Wine 'A'
QINHUANGDAO TITO.HDY.'A',CN:QTT,8/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qinhuangdao Tianye Tolian Heavy Industry 'A'
RAINBOW DEPT.STORE 'A',CN:RDS,6/1/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Rainbow Department Store 'A'
