Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
HANGZHOU ADV.GEARBOX GP. 'A',CN:ADV,10/11/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hangzhou Advance Gearbox Group 'A'
HANGZHOU CABLE 'A',CN:HZC,2/17/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hangzhou Cable 'A'
HANGZHOU TIANMUSHAN PHARM.ENTER.'A',CN:HTP,8/23/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hangzhou Tianmushan Pharmaceutical Enterprise 'A'
HANGZHOU YOUNGSUN INTEL. EQU.'A',CN:YEI,5/29/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hangzhou Youngsun Intelligent Equipment 'A'
HARBIN AIR CONDITIONING 'A',CN:HCO,6/3/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Air Conditioning 'A'
HARBIN CHURIN GP.JOIST. 'A',CN:HRB,3/25/1996,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Churin Group Jointstock 'A'
HARBIN DONGAN AUTO ENN. 'A',CN:HDA,10/14/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin Dongan Auto Engine 'A'
HARBIN HIGH TECH.GP.'A',CN:HHT,7/8/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Harbin High Technology Group 'A'
HEBEI CANGZHOU DAHUA 'A',CN:HCD,4/6/2000,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hebei Cangzhou Dahua 'A'
HEBEI JINNIU CHM.IND.'A',CN:CAN,6/26/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hebei Jinniu Chemical Industry 'A'
HEFEI METALFORMING MACH. TOOL 'A',CN:QRT,11/7/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hefei Metalforming Machine Tool 'A'
HEILONGJIANG HUA 'A',CN:HHC,11/4/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Heilongjiang Hua 'A'
HENAN ORNTL.SIS.INV.'A',CN:HEN,9/27/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Henan Oriental Silver Star Investment 'A'
HENAN REBECCA HAIR PRDS. 'A',CN:HNR,7/10/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Henan Rebecca Hair Products 'A'
HENAN TALOPH PHARM.STK. 'A',CN:HZZ,11/5/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Henan Taloph Pharmaceutical Stock 'A'
HENGTONG LOGISTICS 'A',CN:HTL,6/30/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hengtong Logistics 'A'
HENGTONG OPTIC-ELECTRIC 'A',CN:JTE,8/22/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hengtong Optic-Electric 'A'
HMT XIM.NEW TCHN.MATS. 'A',CN:HTM,9/26/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,HMT XIM New Technical Materials 'A'
HUAFANG 'A',CN:HFG,9/3/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Huafang 'A'
HUBEI CHUTIAN EXPRESSWAY 'A',CN:HBE,3/10/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Chutian Expressway 'A'
HUBEI DANJIANG ELECTRIC POWER,8722AP,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Danjiang Electric Power
HUBEI DATONG INTERNET LOGISTICS,87219G,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Datong Internet Logistics
HUBEI SANXIA NEW BLDG. MATS.'A',CN:SBD,9/19/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Sanxia New Building Materials 'A'
HUBEI WUCHANGYU 'A',CN:HWC,8/10/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Wuchangyu 'A'
HUBEI XINGFA CHEMS.'A',CN:HXC,6/16/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Xingfa Chemicals 'A'
HUBEI YANGFAN HOLDING 'A',CN:WSB,6/7/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hubei Yangfan Holding 'A'
HUNAN CHENDIAN INTL.DEV. 'A',CN:HCI,4/8/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Chendian International Development 'A'
HUNAN HAILI CHEMICAL 'A',CN:HUN,8/6/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Haili Chemical 'A'
HUNAN HUASHENG 'A',CN:HHY,5/27/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Huasheng 'A'
HUNAN JINJIAN CEREALS IND.'A',CN:HIR,5/6/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Jinjian Cereals Industry 'A'
HUNAN NEW WELLFUL 'A',CN:HNW,6/9/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan New Wellful 'A'
HUNAN TYEN MACHINERY 'A',CN:JQM,12/6/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Hunan Tyen Machinery 'A'
INNER MONGOLIA NTH. HAULER 'A',CN:INH,6/30/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Inner Mongolia North Hauler 'A'
JDM JINGDA MACH.NINGBO 'A',CN:QYU,11/11/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,JDM Jingda Machine Ningbo 'A'
JIANGSU CHANGJIANG ELTN. TECH.'A',CN:JCE,6/3/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Changjiang Electronics Technology 'A'
JIANGSU CHENGXING PHOSPH 'A',CN:JDI,6/27/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Chengxing Phosph 'A'
JIANGSU CHUNLAN REFRIGG. EQU.STK.'A',CN:JCR,4/25/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Chunlan Refrigerating Equipment Stock 'A'
JIANGSU HOLLY 'A',CN:JIS,9/1/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Holly 'A'
JIANGSU HONGTU HI.TECH 'A',CN:JHT,4/20/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Hongtu High Technology 'A'
JIANGSU JIANGNAN HIGH POLYMER FIBER 'A',CN:JJH,11/27/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Jiangnan High Polymer Fiber 'A'
JIANGSU LIANHUAN PHARM. 'A',CN:JAL,3/19/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Lianhuan Pharmaceutical 'A'
JIANGSU LIBA ENTER.JST. 'A',CN:LEJ,3/19/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Liba Enterprise Joint Stock 'A'
JIANGSU LUGANG SCTC.'A',CN:LUG,5/27/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Lugang Science and Technology 'A'
JIANGSU PACIFIC QUARTZ 'A',CN:JSP,10/31/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Pacific Quartz 'A'
JIANGSU SAFETY WIRE ROPE 'A',CN:JSW,3/31/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Safety Wire Rope 'A'
JIANGSU SAINTY 'A',CN:SGP,9/1/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Sainty 'A'
JIANGSU SANFANGXIANG 'A',CN:JSI,3/6/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Sanfangxiang 'A'
JIANGSU SINOJIT WIND EN. TECH.'A',CN:JXN,5/6/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Sinojit Wind Energy Technology 'A'
JIANGSU SOPO CHM. 'A',CN:JAN,9/18/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Sopo Chemical 'A'
JIANGSU YABANG DYESTUFF 'A',CN:JYD,9/9/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Yabang Dyestuff 'A'
JIANGSU ZHONGTIAN TECHS. 'A',CN:JZT,10/24/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Zhongtian Technologies 'A'
JIANGSU ZONGYI 'A',CN:JNZ,11/20/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangsu Zongyi 'A'
JIANGXI CHANGJIU BIOCH. IND. 'A',CN:JCJ,1/19/1999,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangxi Changjiu Biochemical Industry 'A'
JIANGXI CHANGYUN 'A',CN:JXC,7/16/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangxi Changyun 'A'
JIANGXI HONGCHENG WTW. 'A',CN:WTW,6/1/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangxi Hongcheng Waterworks 'A'
JIANGXI LIANCHUANG OPTOELECTRONIC SCTC.'A',CN:JLP,3/29/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiangxi Lianchuang Optoelectronic Science and Technology 'A'
JIEHUA HOLDINGS CO.,8722AA,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jiehua Holdings Company
JILIN EXPRESSWAY 'A',CN:JNE,3/19/2010,6Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jilin Expressway 'A'
JILIN FOREST IND. 'A',CN:JFI,10/7/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jilin Forest Industry 'A'
JILIN YATAI (GROUP) 'A',CN:JYG,11/15/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jilin Yatai (Group) 'A'
JINLING HOTEL 'A',CN:JLH,4/6/2007,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jinling Hotel 'A'
JINZHOU NEW CHINA DRAGON MOLYBDENUM 'A',CN:ZSQ,8/24/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Jinzhou New China Dragon Molybdenum 'A'
JOIN.IN (HOLDING) 'A',CN:HHS,8/28/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Join in (Holding) 'A'
KINGRAY NEW MRA.SCTC.'A',CN:KNM,1/15/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Kingray New Material Science and Technology 'A'
KUAIJISHAN SHAOXING RICE WINE 'A',CN:SRW,8/25/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Kuaijishan Shaoxing Rice Wine 'A'
LANGFANG DEVELOPMENT 'A',CN:XMR,10/14/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Langfang Development 'A'
LANPEC TECHNOLOGIES 'A',CN:LTE,6/22/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Lanpec Technologies 'A'
LANZHOU GT.WALL ELECT. 'A',CN:LHU,12/24/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Lanzhou Great Wall Electrical 'A'
LANZMIN.SHAREHLDG.(GP.) 'A',CN:LAN,8/2/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Lanzhou Minbai Shareholding (Group) 'A'
LAWTON DEVELOPMENT 'A',CN:HLT,3/25/1999,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Lawton Development 'A'
LESHAN ELEC.POWER 'A',CN:LEP,4/26/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Leshan Electric Power 'A'
LIAONING FU-AN HDY.'A',CN:LFA,4/24/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Liaoning Fu-An Heavy Industry 'A'
LIAONING SHIDAI WANHENG 'A',CN:LTG,11/28/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Liaoning Shidai Wanheng 'A'
LINHAI 'A',CN:LCL,7/4/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Linhai 'A'
LIUZHOU CHEMICAL IND. 'A',CN:LCI,7/17/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Liuzhou Chemical Industry 'A'
LIUZHOU LIANGMIANZHEN 'A',CN:LLZ,1/30/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Liuzhou Liangmianzhen 'A'
LONGJIAN RD.AND BDG. 'A',CN:BSS,4/4/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Longjian Road and Bridge 'A'
LUENMEI HOLDING 'A',CN:SDW,1/28/1999,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Luenmei Holding 'A'
LUYIN INV.GP. 'A',CN:LUY,12/25/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Luyin Investment Group 'A'
MAOYE COMMERCIAL 'A',CN:CPD,2/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Maoye Commercial 'A'
MEIHUA HOLDINGS GP.'A',CN:XMZ,2/17/1995,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Meihua Holdings Group 'A'
MINFENG SPECIAL PAPER CO 'A',CN:MSP,6/15/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Minfeng Special Paper Company 'A'
MUDANJIANG HENGFENG PAPR 'A',CN:MHP,4/19/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Mudanjiang Hengfeng Papr 'A'
NANJING CHM.FIBRE 'A',CN:NNJ,3/8/1996,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Chemical Fibre 'A'
NANJING INFORM STRG.EQU. 'A',CN:ISE,6/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Inform Storage Equipment 'A'
NANJING PHARM.'A',CN:NAJ,7/1/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Pharmaceutical 'A'
NANJING TEXT. IMP&EXP 'A',CN:NJT,3/6/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanjing Textiles IMP and EXP 'A'
NANNING CHM.IND. 'A',CN:NCI,7/12/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanning Chemical Industry 'A'
NANNING DEPT.STORE 'A',CN:NID,6/26/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nanning Department Store 'A'
NANTONG ACETIC ACID CHM. 'A',CN:AAC,5/18/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nantong Acetic Acid Chemical 'A'
NANTONG JIANGSHN AGROCHM 'A',CN:NJA,1/10/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Nantong Jiangshn Agrochm 'A'
NINGBO BOWAY ALYMT.'A',CN:ALY,1/27/2011,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Boway Alymt 'A'
NINGBO CONSTRUCTION 'A',CN:NCO,8/16/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Construction 'A'
NINGBO FUBANG JINGYE GP.'A',CN:NNG,11/11/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Fubang Jingye Group 'A'
NINGBO GAOFA AUTV.CNTL. SY.'A',CN:NGA,1/20/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Gaofa Automotive Control System 'A'
NINGBO ORIENT WIRES & CABLES 'A',CN:NOC,10/15/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Orient Wires and Cables 'A'
NINGBO THERMAL POWER 'A',CN:NGN,7/6/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Thermal Power 'A'
NINGBO UNITED GROUP 'A',CN:NUN,4/10/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo United Group 'A'
NINGBO VEKEN ELITE GP. 'A',CN:NDG,6/9/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Veken Elite Group 'A'
NINGBO ZHONGBAI 'A',CN:NZC,4/25/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningbo Zhongbai 'A'
NINGXIA BLMS.GP.'A',CN:NAI,8/29/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ningxia Building Materials Group 'A'
NORTHERN UTD.PBL.& MDA. (GP.) 'A',CN:LPM,12/21/2007,8Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Northern United Publishing and Media (Group) 'A'
P2P FINL.INFO.SER.'A',CN:HAW,12/6/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,P2P Financial Information Service 'A'
PANDA FIREWORKS GP. 'A',CN:HLF,8/28/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Panda Fireworks Group 'A'
QIANHE CONDIMENT &.FOOD 'A',CN:QCF,3/7/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qianhe Condiment and Food 'A'
QIANJIANG WATER RES. 'A',CN:QWR,10/18/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qianjiang Water Resources 'A'
QINGDAO COPTON TECH.'A',CN:QIC,4/6/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qingdao Copton Technology 'A'
QINGDAO TIANHUA INST. CHEMY.ENGR.'A',CN:QYR,8/9/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qingdao Tianhua Institute Chemistry Engineering 'A'
QINGHAI HUADING IND. 'A',CN:QHI,11/20/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qinghai Huading Industry 'A'
QINGHAI JINRUI MINERAL DEVELOPMENT 'A',CN:QIN,6/11/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qinghai Jinrui Mineral Development 'A'
QINGHAI SPG.MDCN.RES. TECH.'A',CN:QHB,5/8/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Qinghai Spring Medicinal Resources Technology 'A'
ROUTON ELECTRONIC 'A',CN:WJE,6/13/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Routon Electronic 'A'
SANJIANG SHOPPING CLUB 'A',CN:CLB,3/2/2011,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sanjiang Shopping Club 'A'
SANLIAN COMMERCIAL 'A',CN:ZZB,4/18/1996,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sanlian Commercial 'A'
SDIC ZHONGLU FRUIT JUICE 'A',CN:SFJ,6/22/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Sdic Zhonglu Fruit Juice 'A'
SEC ELECTRIC MCH.'A',CN:QIO,11/4/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SEC Electric Machinery 'A'
SGSB GROUP 'A',CN:SSM,3/11/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,SGSB Group 'A'
SHAANXI BAOGUANG VACUUM ELT.APP.'A',CN:SBV,1/16/2002,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shaanxi Baoguang Vacuum Electronic Appliances 'A'
SHAANXI YANCHANG PTL. CHM.ENG 'A',CN:YQS,6/22/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shaanxi Yanchang Petroleum Chemical English 'A'
SHAI.BRDBD.TECH.'A',CN:SPL,4/10/1992,24Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Broadband Technology 'A'
SHAI.JIAODA ONLLY 'A',CN:ONL,7/3/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jiaoda Onlly 'A'
SHAI.LJZ.FN&T.ZONE DEV. 'A',CN:SLF,6/28/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lujiazui Finance and Trade Zone Development 'A'
SHAI.SANMAO ENTER.(GP.) 'A',CN:SST,11/8/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Sanmao Enterprise (Group) 'A'
SHAI.TONGDA VET.CAP.'A',CN:SFF,5/4/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Tongda Venture Capital 'A'
SHANDONG BOHUI PAPER INDL. 'A',CN:SGB,6/8/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Bohui Paper Industrial 'A'
SHANDONG HUALIAN MINING HDG.'A',CN:SPI,12/13/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Hualian Mining Holdings 'A'
SHANDONG HUAPENG GLSS. 'A',CN:HUP,4/23/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Huapeng Glass 'A'
SHANDONG JIANGQUAN IND. 'A',CN:SJQ,8/17/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Jiangquan Industry 'A'
SHANDONG JINTAI GROUP 'A',CN:JTG,7/23/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Jintai Group 'A'
SHANDONG LUBEI CHM. 'A',CN:SLB,7/2/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Lubei Chemical 'A'
SHANDONG PHARM.GLSS. 'A',CN:SPG,6/3/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Pharmaceutical Glass 'A'
SHANDONG YITENG NEW MATS.,8722AF,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shandong Yiteng New Materials
SHANGHAI BEITE TECH.'A',CN:BTH,7/18/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Beite Technology 'A'
SHANGHAI FENGHWA GP.'A',CN:SFH,9/10/1992,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Fenghwa Group 'A'
SHANGHAI GLDN.BDG. INFOTECH 'A',CN:GOL,5/28/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Golden Bridge Infotech 'A'
SHANGHAI GREENCOURT INV. GP.'A',CN:SDG,11/22/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Greencourt Investment Group 'A'
SHANGHAI HUITONG EN.'A',CN:SLM,4/29/1992,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Huitong Energy 'A'
SHANGHAI JINFENG WINE 'A',CN:SFP,9/29/1992,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Jinfeng Wine 'A'
SHANGHAI KAICHUANG MAR. INTL.'A',CN:HHE,6/19/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Kaichuang Marine International 'A'
SHANGHAI KAIKAI IND.'A',CN:SKK,2/28/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Kaikai Industry 'A'
SHANGHAI LIANMING MACHINERY 'A',CN:LMM,6/30/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lianming Machinery 'A'
SHANGHAI LINGANG HDG.'A',CN:SAU,3/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lingang Holdings 'A'
SHANGHAI LONGYUN ADVR.& MDA.'A',CN:LAM,3/24/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Longyun Advertising and Media 'A'
SHANGHAI LONYER FS.'A',CN:SLX,8/17/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Lonyer FS 'A'
SHANGHAI MRA.TRDG.'A',CN:SGM,2/4/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Material Trading 'A'
SHANGHAI NO.1 PHARMACY 'A',CN:SCR,2/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Number 1 Pharmacy 'A'
SHANGHAI PHNX.ENTER.GP. 'A',CN:SPB,10/8/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Pheonix Enterprise Group 'A'
SHANGHAI PROSOLAR RES. DEV.'A',CN:XDD,5/27/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Prosolar Resources Development 'A'
SHANGHAI TRENDZONE DECOR GROUP 'A',CN:TZD,3/20/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Trendzone Decor Group 'A'
SHANGHAI XINMEI RLST.'A',CN:POR,8/16/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Xinmei Real Estate 'A'
SHANGHAI XINTONGLIAN PACK.'A',CN:XLP,5/18/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Xintonglian Packaging 'A'
SHANGHAI YA TONG 'A',CN:SYC,11/19/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanghai Ya Tong 'A'
SHANGYING GLOBAL 'A',CN:NXU,7/7/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shangying Global 'A'
SHANXI ANTAI GROUP 'A',CN:AHX,2/12/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanxi Antai Group 'A'
SHANXI COKING 'A',CN:SXC,8/8/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanxi Coking 'A'
SHANXI LU'AN ENV.EN.DEV. 'A',CN:SXL,9/22/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shanxi Lu 'An Environmental Energy Development 'A'
SHENJI GP.KUMATO. 'A',CN:KMC,1/3/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenji Group Kunming Machine Tool 'A'
SHENMA INDUSTRY 'A',CN:HSI,1/6/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenma Industry 'A'
SHENYANG COML. CITY 'A',CN:SCM,12/26/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenyang Commercial City 'A'
SHENYANG JINBEI AUTV.'A',CN:JAT,7/24/1992,23Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Shenyang Jinbei Automotive 'A'
