,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
642,CH,887450,SHG,051,CH,@:@469,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000N22,P,CH600765,CN:GUZ,AVIC HEAVY MACHINERY 'A',6397609,887450,EQ
643,CH,887359,SHG,051,CH,@:@211,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000N55,P,CH600766,CN:YNT,YANTAI YUANCHENG GOLD 'A',6988973,887359,EQ
644,CH,887472,SHG,051,CH,@:@178,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000000N89,P,CH600767,CN:YSH,WINSAN SHAI.MED.SCTC. 'A',6954305,887472,EQ
645,CH,887461,SHG,051,CH,@:@400,ALUMN,093,Aluminum,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,ALUMNCH,CNE000000N63,P,CH600768,CN:NNG,NINGBO FUBANG JINGYE GP.'A',6650506,887461,EQ
646,CH,887413,SHG,051,CH,@:@08S,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000000MX3,P,CH600769,CN:WUH,WUHAN XIANGLONG PWR.IND. 'A',6944243,887413,EQ
647,CH,887496,SHG,051,CH,@:@JZ0,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHSASHR,RENEECH,CNE000000N97,P,CH600770,CN:JNZ,JIANGSU ZONGYI 'A' SUSP - SUSP.07/01/16,6485548,887496,EQ
648,CH,887443,SHG,051,CH,@:@03N,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000MY1,P,CH600771,CN:QIT,GUANGYUYUAN CHS.HERBAL MDCIN.'A',6712321,887443,EQ
649,CH,887460,SHG,051,CH,@:@390,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000000MT1,P,CH600773,CN:TBT,TIBET URBAN DEV.& INV. 'A',6890711,887460,EQ
650,CH,887459,SHG,051,CH,@:@159,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000NC5,P,CH600774,CN:WHA,WUHAN HANGSHANG GP. 'A',6983815,887459,EQ
651,CH,887493,SHG,051,CH,@:@WJI,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE000000NB7,P,CH600775,CN:NNP,NANJING PANDA ELEC. 'A',6617567,887493,EQ
652,CH,887532,SHG,051,CH,@:@JPEM1,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,TELEQCH,CNE000000ND3,P,CH600776,CN:EST,EASTERN COMMS. 'A',6300102,887532,EQ
653,CH,887494,SHG,051,CH,@:@177,DIVIN,101,Divers. Industrials,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,NA,CNE000000NJ0,P,CH600777,CN:YNX,YANTAI XINCHAO IND. 'A',6980894,887494,EQ
654,CH,887561,SHG,051,CH,@:@226,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000NG6,P,CH600778,CN:WUL,XINJIANG YOUHAO (GROUP) 'A',6922863,887561,EQ
655,CH,887567,SHG,051,CH,@:@195,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE000000NH4,P,CH600779,CN:SNP,SICHUAN SWELLFUN 'A',6783048,887567,EQ
656,CH,887562,SHG,051,CH,@:@228,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE000000NK8,P,CH600780,CN:TOP,TOP ENERGY 'A',6801188,887562,EQ
657,CH,877141,SHG,051,CH,@:@303,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000NM4,P,CH600781,CN:MIN,FUREN PHARM.GP.IND.'A',6781484,877141,EQ
658,CH,887635,SHG,051,CH,@:@238,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE000000NP7,P,CH600782,CN:XME,XINYU IRON & STEEL 'A',6982760,887635,EQ
659,CH,887636,SHG,051,CH,@:@01X,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000NW3,P,CH600783,CN:SIA,LUXIN VENTURE CAP.GP.'A',6799410,887636,EQ
660,CH,887637,SHG,051,CH,@:@742,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE000000NQ5,P,CH600784,CN:LUY,LUYIN INV.GP. 'A',6538561,887637,EQ
661,CH,887697,SHG,051,CH,@:@03X,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000NV5,P,CH600785,CN:YNH,YINCHUAN XINHUA COML. (GP.) 'A',6989772,887697,EQ
662,CH,887718,SHG,051,CH,@:@827,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE000000NS1,P,CH600787,CN:TZH,CMST DEVELOPMENT 'A',6883595,887718,EQ
663,CH,887930,SHG,051,CH,@:@297,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000P61,P,CH600789,CN:SLU,SHANDONG LUKANG 'A',6850157,887930,EQ
664,CH,887929,SHG,051,CH,@:@432,SPRET,090,Specialty Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000P46,P,CH600790,CN:ZCT,ZHEJIANG CHINA LT.& TEX. IND. 'A',6991294,887929,EQ
665,CH,887792,SHG,051,CH,@:@03E,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000000P53,P,CH600791,CN:GHU,BEIH-PROPERTY 'A',6398561,887792,EQ
666,CH,887727,SHG,051,CH,@:@02A,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000000NZ6,P,CH600792,CN:YNM,YUNNAN COAL & ENERGY 'A',6988962,887727,EQ
667,CH,887914,SHG,051,CH,@:@158,PAPER,082,Paper,TOTMKCA,BRESRCH,NA,CHSASHR,NA,CNE000000P87,P,CH600793,CN:YIB,YIBIN PAPER IND. 'A',6988047,887914,EQ
668,CH,887954,SHG,051,CH,@:@09L,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE000000P79,P,CH600794,CN:YNP,ZHANGJIAGANG FREETRADE SCTC.'A',6992703,887954,EQ
669,CH,889485,SHG,051,CH,@:@795,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE000000PC0,P,CH600795,CN:DNE,GD PWR.DEV. 'A',6107284,889485,EQ
670,CH,890179,SHG,051,CH,@:@327,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000000PG1,P,CH600796,CN:ZBI,ZHEJIANG QIANJIANG 'A',6990053,890179,EQ
671,CH,890195,SHG,051,CH,@:@04D,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,CMPSVCH,CNE000000PH9,P,CH600797,CN:ZNT,INSIGMA TECHNOLOGY 'A',6990644,890195,EQ
672,CH,890225,SHG,051,CH,@:@383,MARIN,099,Marine Transportation,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,MARINCH,CNE000000PD8,P,CH600798,CN:NMS,NINGBO MARINE 'A',6004277,890225,EQ
673,CH,141127,SHG,051,CH,@:@EVX,DIVIN,101,Divers. Industrials,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,NA,CNE000000CY2,P,CH600800,CN:TGM,TIAN JIN GLB.MAGNETIC CARD 'A',6892739,141127,EQ
674,CH,141128,SHG,051,CH,@:@HXEM1,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000000DC6,P,CH600801,CN:HCC,HUAXIN CEMENT 'A',6417228,141128,EQ
675,CH,141130,SHG,051,CH,@:@EHC,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000000CQ8,P,CH600802,CN:FCC,FUJIAN CEMENT 'A',6355351,141130,EQ
676,CH,141129,SHG,051,CH,@:@EJM,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000000DG7,P,CH600803,CN:HWI,ENN ECOLOGICAL HOLDINGS 'A',6445467,141129,EQ
677,CH,141131,SHG,051,CH,@:@EFK,INTNT,151,Internet,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE000000FW9,P,CH600804,CN:CGM,CHENGDU DR.PENG TELC.& MDA.GP.'A',6201498,141131,EQ
678,CH,141132,SHG,051,CH,@:@EKC,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE000000DY0,P,CH600805,CN:JYC,JIANGSU YUEDA INV.'A',6478689,141132,EQ
679,CH,141133,SHG,051,CH,@:@PXQ,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000F55,P,CH600806,CN:KMC,SHENJI GP.KUMATO. 'A',6501563,141133,EQ
680,CH,141141,SHG,051,CH,@:@EJT,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE0000004P2,P,CH600807,CN:JDS,SHANDONG TYAN HOME 'A',6485184,141141,EQ
681,CH,141134,SHG,051,CH,@:@M8A,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE000000DD4,P,CH600808,CN:MIS,MAANSHAN IRON & STL. 'A',6550930,141134,EQ
682,CH,141153,SHG,051,CH,@:@XI8,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE000000DH5,P,CH600809,CN:SXX,SHANXI XINGHUACUN FEN WINE FAC. 'A',6808361,141153,EQ
683,CH,143815,SHG,051,CH,@:@EJG,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000000D99,P,CH600810,CN:HSI,SHENMA INDUSTRY 'A',6784085,143815,EQ
684,CH,143817,SHG,051,CH,@:@260,HIMPR,085,Home Improvement Ret.,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000FX7,P,CH600811,CN:DNG,ORIENT GP.'A',6662385,143817,EQ
685,CH,143821,SHG,051,CH,@:@EMF,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000D16,P,CH600812,CN:NCP,NORTH CHINA PHARM. 'A',6649805,143821,EQ
686,CH,143823,SHG,051,CH,@:@EIU,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000DP8,P,CH600814,CN:HJR,HANGZHOU JIEBAI GP.'A',6409797,143823,EQ
687,CH,143824,SHG,051,CH,@:@EWU,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE000000F97,P,CH600815,CN:XEM,XIAMEN XGMA MCH.'A',6984302,143824,EQ
688,CH,143825,SHG,051,CH,@:@ECV,SPFIN,113,Specialty Finance,TOTMKCA,FINSVCH,FNSVSCH,CHSASHR,NA,CNE0000003P4,P,CH600816,CN:ATI,ANXIN TRUST 'A',6044585,143825,EQ
689,CH,143826,SHG,051,CH,@:@969,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,NA,CNE000000G47,P,CH600817,CN:SLH,XI'AN HONGSHENG TECH.'A' SUSP - SUSP.24/08/15,6817271,143826,EQ
690,CH,143827,SHG,051,CH,@:@FBYM1,RECPR,155,Recreational Products,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000000B75,P,CH600818,CN:SFB,ZHONGLU 'A',6802813,143827,EQ
691,CH,143828,SHG,051,CH,@:@YAPM1,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000000BC0,P,CH600819,CN:SYG,SYP GLASS GROUP 'A',6818003,143828,EQ
692,CH,143829,SHG,051,CH,@:@ETX,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000000B83,P,CH600820,CN:STU,SHAI.TUN.ENGR. 'A',6808639,143829,EQ
693,CH,143830,SHG,051,CH,@:@EWA,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE0000003H1,P,CH600821,CN:TQB,TIANJIN QUANYE CHANG (GROUP) 'A',6890896,143830,EQ
694,CH,143831,SHG,051,CH,NA,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE000000C09,P,CH600822,CN:SGM,SHANGHAI MRA.TRDG.'A' SUSP - SUSP.28/03/16,6569271,143831,EQ
695,CH,135382,SHG,051,CH,@:@EUN,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000000CH7,P,CH600823,CN:SWX,SHANGHAI SHIMAO 'A',6770459,135382,EQ
696,CH,135386,SHG,051,CH,@:@EVB,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000CJ3,P,CH600824,CN:SYD,SHAI.YIMIN COML.GP.'A',6818081,135386,EQ
697,CH,135384,SHG,051,CH,@:@08W,SPRET,090,Specialty Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000C90,P,CH600825,CN:SFI,SHANGHAI XINHUA MEDIA 'A',6770437,135384,EQ
698,CH,135385,SHG,051,CH,@:@EQN,INSUP,032,Industrial Suppliers,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE000000C17,P,CH600826,CN:SLA,SHANGHAI LANSHENG 'A',6799937,135385,EQ
699,CH,143836,SHG,051,CH,@:@FR2M1,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000CB0,P,CH600827,CN:SFO,SHANGHAI BAILIAN GP.'A',6817088,143836,EQ
700,CH,143837,SHG,051,CH,@:@EFY,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000FJ6,P,CH600828,CN:CPD,MAOYE COMMERCIAL 'A' SUSP - SUSP.11/01/16,6188502,143837,EQ
701,CH,143838,SHG,051,CH,@:@EIE,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000G05,P,CH600829,CN:HAR,HARBIN PHARM GP.SANJING PHARM.'A',6410711,143838,EQ
702,CH,143839,SHG,051,CH,@:@EMD,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000FZ2,P,CH600830,CN:NCH,SUNNY LOAN TOP 'A',6636681,143839,EQ
703,CH,143840,SHG,051,CH,@:@EIW,BRDEN,115,Broadcast & Entertain,TOTMKCA,NA,NA,CHSASHR,NA,CNE000000GB1,P,CH600831,CN:HME,SHAANXI BRDCT.& TV NET. INTERMEDIARY 'A',6419871,143840,EQ
704,CH,143897,SHG,051,CH,@:@EOD,DGRET,120,Drug Retailers,TOTMKCA,RTAILCH,FDRGRCH,CHSASHR,NA,CNE000000412,P,CH600833,CN:SCR,SHANGHAI NO.1 PHARMACY 'A',6817011,143897,EQ
705,CH,143850,SHG,051,CH,@:@EPY,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE000000446,P,CH600834,CN:SHW,SHAI.SHENTONG METRO 'A',6817323,143850,EQ
706,CH,143851,SHG,051,CH,@:@SLWM1,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000B91,P,CH600835,CN:SSA,SHANGHAI MECH.& ELECT. IND. 'A',6785851,143851,EQ
707,CH,143852,SHG,051,CH,@:@EQJ,BUSUP,086,Business Support Svs.,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE000000C25,P,CH600836,CN:SJP,SHANGHAI JIELONG IND.GP. 'A',6783952,143852,EQ
708,CH,143853,SHG,051,CH,@:@EQS,INVSV,111,Investment Services,TOTMKCA,FINSVCH,FNSVSCH,CHSASHR,INVSVCH,CNE000000CK1,P,CH600837,CN:SMT,HAITONG SECURITIES 'A',6766555,143853,EQ
709,CH,143854,SHG,051,CH,@:@EQT,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000CC8,P,CH600838,CN:SN9,SHANGHAI JOIN BUY 'A',6801553,143854,EQ
710,CH,143855,SHG,051,CH,@:@ENZ,CNELE,075,Consumer Electronics,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000000GJ4,P,CH600839,CN:SCE,SICHUAN CHANGHONG ELEC. 'A',6818207,143855,EQ
711,CH,143857,SHG,051,CH,@:@DE4M1,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000CD6,P,CH600841,CN:SHD,SHANGHAI DIESEL ENN.'A',6802868,143857,EQ
712,CH,143859,SHG,051,CH,@:@ISMM1,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000C41,P,CH600843,CN:SSM,SGSB GROUP 'A' SUSP - SUSP.18/02/16,6797845,143859,EQ
713,CH,143860,SHG,051,CH,@:@HE2M1,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000000C58,P,CH600844,CN:SER,DANHUA CHEMICAL TECH.'A',6802879,143860,EQ
714,CH,143861,SHG,051,CH,@:@TU3M1,SOFTW,058,Software,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE000000C66,P,CH600845,CN:STB,SHAI.BAOSIGHT SOFTWARE 'A',6802824,143861,EQ
715,CH,143862,SHG,051,CH,@:@ETS,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHSASHR,RLDEVCH,CNE000000CL9,P,CH600846,CN:STO,SHAI.TONGJI SCTC.INDL. 'A',6770448,143862,EQ
716,CH,143863,SHG,051,CH,@:@EGJ,NDRHP,062,Nondur.Household Prod,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000000G96,P,CH600847,CN:CWS,CHONGQING WANLI NEW EN. 'A',6189679,143863,EQ
717,CH,143864,SHG,051,CH,NA,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE000000C74,P,CH600848,CN:SAU,SHANGHAI LINGANG HDG.'A' SUSP - SUSP.16/03/16,6798729,143864,EQ
718,CH,143866,SHG,051,CH,@:@ENY,COMPH,034,Computer Hardware,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,COMPHCH,CNE000000CM7,P,CH600850,CN:SCC,SHAI.ET.CHIN.CMP.'A',6800538,143866,EQ
719,CH,143867,SHG,051,CH,NA,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,CLTHGCH,CNE000000CF1,P,CH600851,CN:SHI,SHAI.HAIXIN GROUP 'A',6826404,143867,EQ
720,CH,143869,SHG,051,CH,@:@EDY,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE000000G21,P,CH600853,CN:BSS,LONGJIAN RD.AND BDG. 'A',6091127,143869,EQ
721,CH,143870,SHG,051,CH,@:@EJS,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000000GC9,P,CH600854,CN:JCR,JIANGSU CHUNLAN REFRIGG. EQU.STK.'A',6478645,143870,EQ
722,CH,143871,SHG,051,CH,@:@EDU,DIVIN,101,Divers. Industrials,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,NA,CNE000000GP1,P,CH600855,CN:BLB,BEIJING AEROS.CHANGFENG 'A',6091150,143871,EQ
723,CH,143872,SHG,051,CH,@:@EFD,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000GD7,P,CH600856,CN:CDS,CHGC.DEPT.JITUAN SOE.'A' SUSP - SUSP.22/02/16,6172516,143872,EQ
724,CH,143873,SHG,051,CH,@:@EMY,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000GV9,P,CH600857,CN:NZC,NINGBO ZHONGBAI 'A',6620491,143873,EQ
725,CH,143874,SHG,051,CH,@:@22P,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000GY3,P,CH600858,CN:YGC,SILVER PLAZA GP.'A',6100506,143874,EQ
726,CH,143875,SHG,051,CH,@:@EEU,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000GQ9,P,CH600859,CN:BWJ,BEIJING WANGFUJING DEPT. STORE (GP.) 'A',6091172,143875,EQ
727,CH,143876,SHG,051,CH,@:@ZRA,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000GR7,P,CH600860,CN:BPM,BEIJING JIC.MCH.ELEC.'A',6089898,143876,EQ
728,CH,143877,SHG,051,CH,@:@EER,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000GS5,P,CH600861,CN:BUR,BEIJING URB.RUR.TRD.CTR. 'A',6091161,143877,EQ
729,CH,143878,SHG,051,CH,@:@EMC,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000GZ0,P,CH600862,CN:NAM,TONTEC TECH.INV.GP.'A',6628439,143878,EQ
730,CH,143879,SHG,051,CH,@:@863,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE000000GN6,P,CH600863,CN:IMM,INNER MONGOLIA MENGDIAN HUANENG THERMAL PWR. 'A',6459446,143879,EQ
731,CH,143880,SHG,051,CH,@:@EKP,MTUTL,091,Multiutilities,TOTMKCA,UTILSCH,NA,CHSASHR,NA,CNE000000H38,P,CH600864,CN:KGE,HARBIN HATOU INVESTMENT 'A',6412278,143880,EQ
732,CH,143881,SHG,051,CH,@:@EKI,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE000000H79,P,CH600865,CN:KGA,BAIDA GROUP 'A',6087472,143881,EQ
733,CH,143882,SHG,051,CH,@:@EKL,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE000000H46,P,CH600866,CN:KGB,STARLAKE BIOSCIENCE CO. ZHAOQING GUANGDONG 'A',6386641,143882,EQ
734,CH,143883,SHG,051,CH,@:@EKM,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000H87,P,CH600867,CN:KGC,TONGHUA DONGBAO PHARM. 'A',6882428,143883,EQ
735,CH,143884,SHG,051,CH,@:@EKO,ALTEL,096,Alt. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,NA,CNE000000HB9,P,CH600868,CN:KGD,GUANGDONG MEIYAN JIXIANG HYPW.'A',6398679,143884,EQ
736,CH,143885,SHG,051,CH,@:@EKR,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE000000HQ7,P,CH600869,CN:KGL,FAR EAST SMARTER EN.'A',6712183,143885,EQ
737,CH,143886,SHG,051,CH,@:@EKQ,CNELE,075,Consumer Electronics,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE000000HR5,P,CH600870,CN:KGG,XIAMEN OS.CHS.ELT.'A' SUSP - SUSP.07/03/16,6984238,143886,EQ
738,CH,143887,SHG,051,CH,@:@YIW,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE000000HS3,P,CH600871,CN:KGI,SINOPEC OILFIELD SERVICE 'A',6986740,143887,EQ
739,CH,143888,SHG,051,CH,@:@EKS,DIVIN,101,Divers. Industrials,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,NA,CNE000000HK0,P,CH600872,CN:KGN,JONJEE HI-TECH INDL. & COML.HLDG.'A',6999889,143888,EQ
740,CH,143814,SHG,051,CH,@:@356,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000000HP9,P,CH600873,CN:XMZ,MEIHUA HOLDINGS GP.'A' SUSP - 14/12/15,6878706,143814,EQ
741,CH,356877,SHG,051,CH,@:@TJM,WATER,144,Water,TOTMKCA,UTILSCH,NA,CHSASHR,NA,CNE000000HX3,P,CH600874,CN:TBC,TIANJIN CAP.ENV.PROTC. GP.'A',6881908,356877,EQ
742,CH,865048,SHG,051,CH,@:@ZRG,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE000000J28,P,CH600875,CN:DEM,DONGFANG ELECTRIC 'A',6278577,865048,EQ
743,CH,865045,SHG,051,CH,@:@ZRU,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000000J51,P,CH600876,CN:LGC,LUOYANG GLASS 'A',6538550,865045,EQ
744,CH,865047,SHG,051,CH,@:@877,AUTOS,065,Automobiles,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,AUTOSCH,CNE000000J77,P,CH600877,CN:CJI,CHINA JIALING INDL.'A' SUSP - SUSP.03/03/16,6193755,865047,EQ
745,CH,865300,SHG,051,CH,@:@02X,AEROS,098,Aerospace,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE000000J93,P,CH600879,CN:WCC,CHINA AEROSPACE TIMES ELTN.'A',6981789,865300,EQ
746,CH,865299,SHG,051,CH,@:@258,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHSASHR,NA,CNE000000JB5,P,CH600880,CN:SIL,CHENGDU B-RAY MEDIA 'A',6778130,865299,EQ
747,CH,865298,SHG,051,CH,@:@02V,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE000000JC3,P,CH600881,CN:JYG,JILIN YATAI (GROUP) 'A' SUSP - SUSP.05/04/16,6477374,865298,EQ
748,CH,865297,SHG,051,CH,@:@283,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE000000JF6,P,CH600882,CN:SPI,SHANDONG HUALIAN MINING HDG.'A',6800743,865297,EQ
